@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3}

@data
884,'2019/01/28 16:07:52:818',8,0.932025,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,45.331009,18.110006,-1.175904,148.740646,1
885,'2019/01/28 16:07:52:916',8,0.7813,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,46.220612,15.726893,-0.806448,153.047256,1
886,'2019/01/28 16:07:53:014',8,7.941914,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,34.251328,15.978555,0.830201,170.674835,1
887,'2019/01/28 16:07:53:089',8,77.045021,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,15.945724,25.636784,3.484454,191.227158,1
888,'2019/01/28 16:07:53:221',8,92.606018,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-9.361558,27.67753,11.40448,193.208038,1
889,'2019/01/28 16:07:53:321',8,13.124443,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-31.450003,21.560888,13.381626,176.377853,1
890,'2019/01/28 16:07:53:419',8,2.331824,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-40.674622,16.064655,10.537506,158.769211,1
891,'2019/01/28 16:07:53:514',8,0.766301,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-46.318287,11.671672,9.106407,150.151169,1
892,'2019/01/28 16:07:53:588',8,0.470645,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-48.770515,9.908904,7.247695,141.402588,1
893,'2019/01/28 16:07:53:716',8,0.375909,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-49.899067,9.011966,6.694217,141.797821,1
894,'2019/01/28 16:07:53:821',8,0.350163,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-50.255093,9.077387,6.636277,138.065689,1
895,'2019/01/28 16:07:53:921',8,0.298915,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-51.04887,8.595329,5.615852,131.324814,1
896,'2019/01/28 16:07:54:017',8,0.257479,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-51.797047,8.882299,5.026376,127.908447,1
897,'2019/01/28 16:07:54:112',8,0.208603,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-52.852016,8.504099,3.63606,124.598526,1
898,'2019/01/28 16:07:54:217',8,0.221829,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-52.543991,8.771747,2.041497,122.6661,1
899,'2019/01/28 16:07:54:335',8,0.234364,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-52.268513,8.413156,3.434395,125.529213,1
900,'2019/01/28 16:07:54:431',8,0.248262,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-51.979782,8.623419,1.851041,124.430435,1
901,'2019/01/28 16:07:54:521',8,0.285247,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-51.283573,8.551969,4.729031,130.035553,1
902,'2019/01/28 16:07:54:636',8,0.188832,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-53.350895,6.735774,-0.599498,116.930618,1
903,'2019/01/28 16:07:54:719',8,0.292507,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-51.157543,6.211528,-1.032174,131.519424,1
904,'2019/01/28 16:07:54:819',8,0.465257,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-48.828362,6.20333,-2.194036,149.637436,1
905,'2019/01/28 16:07:54:921',8,4.789155,0.000683,99.998405,0.000486,97.925575,22.706404,0,0.107766,0.157706,5.365364,0.0153,0.004799,6.090952,2.739069,0.024992,4.333958,0.273299,0.000347,0.002248,0.000002,0.000742,1.619514,0.322588,99.908401,0.00007,0.001661,22.564098,-32.553757,-36.9487,13.910334,9.420231,169.591919,1
906,'2019/01/28 16:07:55:021',8,53.293827,0.798902,84.408722,99.152,0.00021,0.000013,0.000133,0,1.215608,0.437494,1.886083,4.261371,0.002128,1.224232,0.000044,0.000993,78.104858,6.369199,0.006198,0.020528,0.000041,95.272491,19.026968,99.917015,0.000454,0.000276,81.361755,32.883823,-21.340279,19.715275,9.954358,185.260635,1
907,'2019/01/28 16:07:55:112',8,89.24131,0.798902,84.408722,99.152,0.00021,0.000013,0.000133,0,1.215608,0.437494,1.886083,4.261371,0.002128,1.224232,0.000044,0.000993,78.104858,6.369199,0.006198,0.020528,0.000041,95.272491,19.026968,99.917015,0.000454,0.000276,81.361755,32.883823,-11.421852,26.308331,13.371674,197.124832,1
908,'2019/01/28 16:07:55:223',8,97.732689,0.798902,84.408722,99.152,0.00021,0.000013,0.000133,0,1.215608,0.437494,1.886083,4.261371,0.002128,1.224232,0.000044,0.000993,78.104858,6.369199,0.006198,0.020528,0.000041,95.272491,19.026968,99.917015,0.000454,0.000276,81.361755,32.883823,-3.18178,25.687607,11.069122,197.266022,1
909,'2019/01/28 16:07:55:323',8,98.30661,0.755255,99.887817,0.000021,0.041487,0.01167,0,0.000052,0.002134,25.846169,0.002513,0.38004,0.104182,13.410568,0.000067,0.001467,82.894424,0.001157,0.000133,0.132473,0.00002,0.225028,4.408183,99.730324,0.000299,0.000133,91.904106,-0.60405,1.69321,22.076469,8.48924,196.170212,1
910,'2019/01/28 16:07:55:424',8,95.969002,0.749083,99.903282,0.000002,0.056737,0.065027,0,0.000226,0.002006,39.618462,0.004043,0.223768,6.415905,50.540154,0.0001,0.001192,60.607956,0.001221,0.000023,0.094531,0.000022,0.21161,1.594898,98.690353,0.000199,0.000251,80.65329,-2.371964,6.149954,20.294237,7.200407,194.942947,1
911,'2019/01/28 16:07:55:523',8,96.602325,0.674199,99.765991,0,0.038415,0.201672,0,0.002977,0.00075,68.681351,0.002253,0.198893,35.993816,80.888214,0.000105,0.000225,39.584042,0.004096,0.000001,0.104467,0.000037,0.19985,0.915579,99.686195,0.000137,0.000308,61.754765,-11.205719,5.262431,20.686382,6.412241,192.332306,1
912,'2019/01/28 16:07:55:622',8,95.788239,1.394508,99.049171,0,0.031372,0.640293,0,0.009133,0.000568,87.444168,0.004664,0.150827,6.711983,89.830193,0.000128,0.000036,26.262812,0.041109,0,0.194299,0.000025,0.198911,0.698265,99.825378,0.000105,0.000839,45.032242,-2.664825,6.378707,21.349257,4.945144,192.404007,1
913,'2019/01/28 16:07:55:731',8,95.408234,2.805078,97.457565,0,0.033835,1.529645,0,0.041781,0.001315,92.726006,0.01744,0.148216,2.221638,94.294823,0.000182,0.000013,12.184775,0.063609,0,0.105952,0.000029,0.203317,0.537729,99.857727,0.000078,0.001672,26.951746,-1.707092,6.830499,21.3111,1.394078,191.256042,1
914,'2019/01/28 16:07:55:819',8,95.509598,2.820852,90.702332,0,0.017739,2.352561,0.000017,0.032139,0.0032,95.072716,0.089001,0.140229,0.411315,98.833183,0.000169,0.000011,5.215223,0.090992,0,0.153416,0.000041,0.203297,0.476234,99.833366,0.000086,0.002577,16.119633,-1.196297,6.713582,16.760754,3.294599,193.618118,1
915,'2019/01/28 16:07:55:896',8,97.366661,1.736009,33.548698,0,0.009496,0.102095,0.0001,0.022453,0.0064,97.72065,0.683519,0.204948,0.112107,98.088799,0.000071,0.000004,1.273493,0.042309,0,0.178009,0.000848,0.199222,0.44115,90.549431,0.000557,0.011384,0.976414,-0.812836,3.948849,7.978595,2.593462,198.634949,1
916,'2019/01/28 16:07:56:023',8,98.337296,0.272228,24.699425,0,0.006332,0.014859,0.000051,0.012107,0.006844,99.228645,0.773375,0.175705,0.003912,98.921341,0.000065,0.000002,1.050997,0.029071,0,0.327912,0.001198,0.193769,0.441233,84.385529,0.000816,0.012835,0.680099,-0.388283,1.600216,5.892378,2.022889,197.919128,1
917,'2019/01/28 16:07:56:118',8,97.657608,0.013268,30.568439,0,0.010025,0.019904,0.001699,0.031129,0.007784,99.103714,0.748793,0.360663,0.000556,99.351257,0.000083,0.000008,0.757425,0.010191,0,0.184295,0.000847,0.193045,0.435417,89.445923,0.000681,0.011029,0.912061,-0.3592,-3.348531,3.98703,5.05234,197.857819,1
918,'2019/01/28 16:07:56:225',8,96.113861,0.000713,31.887701,0,0.029802,0.011378,0.218514,0.074478,0.010049,99.125481,1.077631,0.382536,0.000345,99.485687,0.000145,0.00003,1.102152,0.011357,0.000003,0.232045,0.000788,0.193099,0.439037,90.386757,0.000657,0.010547,0.989521,-0.401756,-5.959424,1.671806,6.227799,198.005173,1
919,'2019/01/28 16:07:56:315',8,97.033226,0.000247,28.825994,0.000006,0.112991,0.019854,0.01175,0.277831,0.011569,99.296921,1.090307,0.347748,0.001027,99.34227,0.000216,0.000189,3.731491,0.006884,0.000022,0.349337,0.000942,0.193345,0.462346,88.205322,0.000762,0.010422,0.956105,-0.45932,-4.562097,0.796343,6.824532,195.804626,1
920,'2019/01/28 16:07:56:413',8,96.175941,0.000204,21.212307,0.000013,0.076518,0.030766,0.000936,0.42626,0.016061,99.456406,1.125089,0.220895,0.003957,96.671638,0.000285,0.000247,14.863962,0.004579,0.000042,0.80717,0.001437,0.193689,0.575633,78.201118,0.001197,0.008673,1.077134,-0.589554,-5.87567,-2.505536,4.563333,195.625885,1
921,'2019/01/28 16:07:56:524',8,95.31192,0.000232,17.159704,0.000133,0.07485,0.161438,0.000307,1.031838,0.033129,98.756927,1.323061,0.067952,0.043447,86.788544,0.000503,0.001357,25.493107,0.000954,0.000372,0.446509,0.001832,0.196717,0.687658,57.004093,0.001658,0.006712,1.414923,-0.31678,-6.939344,-2.557123,3.754557,194.435791,1
922,'2019/01/28 16:07:56:631',8,95.522629,0.000264,29.909271,0.001321,0.147996,1.056455,0.000019,4.407248,0.05198,94.97448,1.567392,0.021518,0.434779,70.233795,0.001418,0.0182,24.262318,0.000353,0.002747,0.133417,0.001025,0.206613,0.663811,50.255489,0.001069,0.00505,2.505791,-0.274635,-6.69837,-0.27848,4.830499,193.072723,1
923,'2019/01/28 16:07:56:746',8,90.821045,0.00025,53.36253,0.003145,0.228686,3.698134,0.000001,7.936596,0.104983,84.067757,1.155924,0.00905,2.595515,40.185665,0.004218,0.111285,27.039602,0.000141,0.013641,0.043751,0.000329,0.220826,0.691177,38.678585,0.000523,0.002473,8.612004,-0.925598,-10.540107,0.267179,4.618213,195.418549,1
924,'2019/01/28 16:07:56:857',8,88.355179,0.00029,82.405998,0.015569,0.401859,26.754982,0.000009,13.917576,0.293076,53.014965,0.888587,0.006364,13.377248,7.143362,0.013065,0.86079,24.034391,0.000121,0.030245,0.0052,0.000097,0.368815,0.622421,61.302082,0.000192,0.001104,26.127001,-4.450623,-11.867483,0.942394,5.400951,193.46492,1
925,'2019/01/28 16:07:56:941',8,89.171425,0.000323,97.927124,0.067498,2.527692,89.23941,0.000089,26.514996,1.657151,19.412966,0.468342,0.004858,48.821762,1.434819,0.064313,34.031258,8.019406,0.000111,0.198612,0.000515,0.000115,13.868303,0.052838,96.574959,0.000089,0.000441,28.02796,-25.889557,-11.458143,-0.943402,5.155361,198.456436,1
926,'2019/01/28 16:07:57:034',8,92.402405,0.00031,99.26944,0.077298,13.140833,97.110001,0.000011,34.835876,3.432311,3.496171,0.30755,0.003633,90.115318,0.374667,0.306467,79.916214,1.103218,0.000123,0.488502,0.000041,0.000376,51.513695,0.002277,99.831558,0.000078,0.000139,24.343609,-55.464703,-9.508398,-2.290761,6.39901,199.282928,1
927,'2019/01/28 16:07:57:095',8,91.450241,0.000178,99.450127,0.042168,32.259525,99.649376,0.000009,40.733673,6.427693,0.505825,0.180273,0.002635,98.760902,0.061353,1.213707,94.803223,0.1952,0.000074,0.848854,0.000002,0.00091,83.376106,0.000825,99.910263,0.000081,0.000114,25.428465,-68.811615,-10.150544,-1.147863,6.058175,199.080551,1
928,'2019/01/28 16:07:57:224',8,95.709549,0.000133,99.537849,0.057539,70.007698,99.970108,0.000009,37.018223,7.721995,0.059099,0.179884,0.002077,99.870728,0.011971,5.302023,99.184013,0.029919,0.000021,2.54668,0,0.002752,85.058998,0.000551,99.91761,0.000107,0.000102,26.112894,-80.46714,-6.475372,0.528823,6.647729,197.552505,1
929,'2019/01/28 16:07:57:306',8,98.507767,0.000052,99.294937,0.045834,83.296379,99.981232,0,34.675259,7.899698,0.009927,0.174127,0.001449,99.876114,0.002402,10.738436,99.519989,0.006826,0.000007,4.786345,0,0.00359,13.549198,0.000465,99.916199,0.000155,0.000089,25.961744,-82.374008,-1.050679,1.483196,8.044335,196.905762,1
930,'2019/01/28 16:07:57:423',8,98.474022,0.000047,98.804993,0.031276,67.058914,99.892899,0,18.276337,6.209229,0.004456,0.195113,0.001188,94.665321,0.001493,11.840526,96.458923,0.003731,0.000008,2.177707,0,0.001378,0.886469,0.000673,99.889259,0.000103,0.00011,24.539827,-77.128349,1.164216,1.099972,6.818118,193.98732,1
931,'2019/01/28 16:07:57:523',8,98.4655,0.000024,97.003944,0.049697,43.894817,99.110039,0.000001,8.594375,4.51151,0.004158,0.281413,0.001568,6.467111,0.001808,9.625035,62.242729,0.002873,0.000019,1.031647,0,0.000126,0.464329,0.006804,98.568329,0.000091,0.000853,22.022951,-34.084442,1.192499,1.202178,5.964453,190.656952,1
932,'2019/01/28 16:07:57:621',8,97.29406,0.000012,95.418892,0.046395,20.232319,84.497673,0,4.00623,2.789248,0.005997,0.271939,0.001823,0.028367,0.003108,5.907835,7.962655,0.004727,0.000068,0.409909,0,0.00005,1.089465,0.246753,75.360718,0.000086,0.002269,19.858433,-8.876617,4.088554,2.399436,5.272665,192.680984,1
933,'2019/01/28 16:07:57:726',8,95.802643,0.000007,95.432648,0.031947,4.366399,6.368545,0,1.845574,2.446858,0.039715,0.2387,0.001705,0.000517,0.008977,2.538866,0.174207,0.018931,0.000274,0.050443,0,0.000027,0.603512,0.41995,49.641174,0.000081,0.002586,19.716475,-2.034515,6.360819,2.188128,5.701114,193.226654,1
934,'2019/01/28 16:07:57:822',8,95.479919,0.000005,93.641762,0.024885,1.10811,0.029327,0.000192,1.619636,1.214989,0.579066,0.217782,0.001194,0.000037,0.04475,0.615721,0.00517,0.080679,0.001684,0.001484,0,0.000028,0.236252,0.426471,40.73312,0.000086,0.002501,17.831112,-0.688744,6.748072,3.851086,4.487385,193.151199,1
935,'2019/01/28 16:07:57:920',8,96.545914,0.000003,91.786423,0.019365,0.16573,0.000019,0.000022,1.339307,0.454792,7.924553,0.165746,0.000579,0.000016,0.39938,0.0988,0.000092,0.391423,0.007814,0.000015,0.000005,0.00003,0.196911,0.429379,36.397411,0.000091,0.002465,16.390966,-0.182747,5.347705,5.286859,4.742158,196.387482,1
936,'2019/01/28 16:07:58:024',8,96.226158,0.000003,93.826202,0.005847,0.23437,0.000001,0.000001,0.736343,0.133561,62.331329,0.119361,0.00031,0.000052,2.959236,0.015345,0.000108,1.35097,0.016906,0.000001,0.000117,0.000027,0.193999,0.437375,44.284813,0.000087,0.002221,18.333874,-0.116814,5.806955,5.79973,3.888441,196.253922,1
937,'2019/01/28 16:07:58:123',8,96.432709,0.000003,93.159393,0.002408,0.240613,0,0.000003,0.638512,0.060346,98.033882,0.109432,0.00021,0.000215,19.278591,0.002483,0.00016,4.875237,0.017246,0,0.003913,0.000028,0.193419,0.466272,70.856567,0.000095,0.001998,20.248508,-0.100166,5.514814,7.227337,2.40256,196.956955,1
938,'2019/01/28 16:07:58:219',8,96.163414,0.000005,91.459808,0.00122,0.538731,0,0,0.431614,0.029151,99.932571,0.114149,0.000175,0.001033,54.921459,0.000366,0.000783,13.074066,0.015884,0,0.11655,0.000031,0.193007,0.543085,96.48703,0.000116,0.001583,25.203239,-0.236771,5.892671,5.306177,1.941034,196.597672,1
939,'2019/01/28 16:07:58:319',8,96.599236,0.000005,85.329536,0.001037,0.487386,0,0.000002,0.164749,0.046932,99.997925,0.144752,0.000154,0.002821,88.908073,0.000073,0.0013,27.417362,0.011987,0,3.01204,0.000042,0.193082,0.787443,99.504646,0.000184,0.001145,32.118435,-1.673241,5.267153,5.242988,-0.402416,197.546326,1
940,'2019/01/28 16:07:58:432',8,97.913834,0.000004,73.132698,0.001002,0.137417,0,0,0.19039,0.05656,99.99987,0.1936,0.000136,0.000158,97.83992,0.000024,0.00063,71.19593,0.004365,0,8.802837,0.000082,0.193829,2.158863,99.375359,0.000609,0.000361,64.843071,-4.461716,-2.756212,3.789973,2.927526,190.450867,1
941,'2019/01/28 16:07:58:527',8,98.540199,0.000006,73.649773,0.000777,0.047184,0.000001,0,0.223572,0.07608,99.999977,0.198424,0.00014,0.000013,94.985191,0.000016,0.000411,89.233398,0.000918,0.000001,13.521211,0.00008,0.194469,3.553926,99.262672,0.000832,0.000196,81.004051,-6.797958,0.939192,5.299721,2.53167,194.858246,1
942,'2019/01/28 16:07:58:605',8,98.135033,0.000009,77.487762,0.000946,0.019868,0.000002,0,0.412716,0.123134,99.999985,0.206032,0.000206,0.000005,86.79007,0.000013,0.000567,92.046814,0.00049,0.000007,21.80323,0.000065,0.195337,5.095119,99.308243,0.000772,0.000162,85.448105,-10.944695,2.184504,6.157217,3.41375,192.395462,1
943,'2019/01/28 16:07:58:703',8,98.55838,0.000009,81.745186,0.001477,0.016663,0.000002,0,0.97085,0.165221,100,0.189806,0.000327,0.000018,64.654762,0.000011,0.000913,85.940941,0.000736,0.00004,19.421621,0.000052,0.204367,4.192123,99.21138,0.000601,0.000179,84.677895,-9.765625,0.875602,8.472003,5.830459,194.970078,1
944,'2019/01/28 16:07:58:907',8,98.411453,0.000012,84.315117,0.002738,0.016036,0.000001,0,2.887473,0.167187,100,0.196406,0.000376,0.00004,35.68969,0.000014,0.001104,84.143745,0.001887,0.0001,13.03996,0.000048,0.277833,3.191233,99.253418,0.000535,0.000179,85.286354,-6.57531,-1.368323,8.526645,7.232371,195.691376,1
945,'2019/01/28 16:07:58:970',8,97.261581,0.000032,96.007988,0.001588,0.047167,0.000064,0,6.914708,0.189269,99.999916,0.125623,0.000277,0.081393,17.896135,0.000095,0.014041,69.93631,0.000111,0.002215,1.57825,0.000029,1.234203,1.595333,99.107834,0.000282,0.000214,84.595352,-0.886093,-4.149886,9.1422,3.373203,195.489914,1
946,'2019/01/28 16:07:59:060',8,98.571472,0.000029,95.294899,0.000719,0.668363,0.003048,0,5.176452,0.170858,99.998222,0.090401,0.000354,94.794861,9.073439,0.000547,0.29673,58.423351,0.000003,0.005026,0.166684,0.000141,4.083049,1.206296,99.839813,0.000234,0.000066,75.931351,-28.857529,-0.829284,6.49515,3.829332,195.877747,1
947,'2019/01/28 16:07:59:158',8,97.613106,0.000023,93.356667,0.001173,5.488236,0.153355,0,9.036674,0.285975,99.960442,0.08797,0.000555,95.369209,3.775057,0.002481,2.591365,43.110546,0.000003,0.015552,0.014673,0.000214,37.329689,0.783916,99.823448,0.000189,0.00011,59.058529,-31.112152,-3.44489,4.615704,4.411067,199.514206,1
948,'2019/01/28 16:07:59:259',8,97.312355,0.000025,89.992386,0.001215,28.459194,26.564655,0,7.875255,0.283032,99.115608,0.091867,0.000797,98.83596,1.19984,0.014712,18.725187,28.019661,0.000002,0.057679,0.001273,0.000607,20.835615,0.207763,99.824738,0.000162,0.000142,38.201462,-43.834049,-4.053692,3.602087,3.737488,198.066483,1
949,'2019/01/28 16:07:59:356',8,97.145287,0.000016,79.972977,0.001207,67.998093,99.383286,0,5.912896,0.448879,81.091202,0.103259,0.001237,99.327728,0.177512,0.120846,68.588348,15.49063,0.000001,0.535333,0.000055,0.004079,7.162789,0.006144,99.654457,0.000193,0.000118,17.641788,-70.374008,-4.363817,2.731414,4.839494,201.355484,1
950,'2019/01/28 16:07:59:455',8,97.976318,0.000014,80.106804,0.002115,79.367104,99.750214,0,11.078455,0.414517,19.977972,0.097703,0.002187,99.855034,0.029883,1.364214,78.989944,1.953132,0.000001,1.041681,0.000009,0.007127,31.980965,0.002352,99.670341,0.000163,0.000148,10.486185,-76.546997,-2.600957,2.83304,6.650103,198.989853,1
951,'2019/01/28 16:07:59:562',8,96.653008,0.00001,73.238869,0.006673,94.784302,99.923683,0,13.834251,0.393289,2.744998,0.098294,0.002628,99.96711,0.029486,10.647156,93.321075,0.342569,0.000002,2.457404,0.000002,0.018303,83.081352,0.000815,99.466965,0.00025,0.000132,7.170142,-84.081505,-5.184677,1.672477,6.106055,198.591019,1
952,'2019/01/28 16:07:59:661',8,98.480545,0.000007,66.116974,0.024543,97.546288,99.995399,0,13.042738,0.26949,0.273829,0.105872,0.001711,99.992111,0.043742,50.930012,97.255989,0.076021,0.000002,12.199167,0,0.01533,88.123619,0.000331,99.118172,0.001549,0.000077,5.056316,-76.311378,-1.142459,2.034138,7.044847,196.419312,1
953,'2019/01/28 16:07:59:757',8,98.081627,0.000006,60.028519,0.050863,98.279762,99.998077,0,6.522957,0.253352,0.026933,0.142288,0.000826,99.994781,0.054412,88.766769,96.716103,0.018412,0.000003,20.259422,0,0.010357,66.591675,0.000202,98.644539,0.007062,0.000053,3.768262,-68.294014,2.328384,3.665714,9.170809,198.918381,1
954,'2019/01/28 16:07:59:859',8,97.353119,0.000011,56.698544,0.243468,98.525803,99.998222,0,2.368422,0.189258,0.002903,0.177091,0.000475,99.98925,0.098834,97.62735,92.89386,0.006543,0.00001,23.135473,0,0.009045,54.507915,0.000215,98.286125,0.012604,0.000051,3.201224,-64.246933,3.975172,2.738532,9.003386,195.818069,1
955,'2019/01/28 16:07:59:953',8,89.68972,0.00002,36.777958,0.218375,97.951187,99.995865,2.614641,0.179669,0.099949,0.005112,0.462918,0.000635,99.952126,0.114061,97.427658,72.372757,0.007476,0.000112,11.057972,0,0.055236,91.454857,0.001818,93.236374,0.003353,0.000261,1.203571,-69.967995,11.183928,1.61143,3.600516,199.338654,1
956,'2019/01/28 16:08:00:030',8,48.547142,0.000107,17.567108,0.276717,91.384636,99.985443,0.664375,0.025595,0.080977,0.014642,1.301342,0.000654,99.467094,0.140622,95.641167,39.798157,0.012217,0.000981,2.999126,0,0.210758,97.877052,0.026,77.14875,0.001682,0.001252,0.46387,-66.110435,22.290653,-2.846364,-1.158223,191.998734,1
957,'2019/01/28 16:08:00:160',8,28.235519,0.000107,17.567108,0.276717,91.384636,99.985443,0.664375,0.025595,0.080977,0.014642,1.301342,0.000654,99.467094,0.140622,95.641167,39.798157,0.012217,0.000981,2.999126,0,0.210758,97.877052,0.026,77.14875,0.001682,0.001252,0.46387,-66.110435,26.664043,-5.079792,1.895154,195.653748,1
